result_id,field,extracted_value,source_table,source_locator,extractor,extraction_date,batch_id,verification_tier,source_version,verifier,verified_date,verified_value,agreement,adjudication,notes
thomson2023_cohort_t240m_vocact,n_outcome_observed,,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
thomson2023_cohort_t240m_vocact,denominator_basis,unclear,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
thomson2023_cohort_t240m_vocact,followup_months,240,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
thomson2023_cohort_t240m_vocact,followup_basis,since_baseline,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
thomson2023_cohort_t240m_vocact,result_role,reported,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
thomson2023_cohort_t240m_vocact,conflict_status,none,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
thomson2023_cohort_t240m_vocact,arm_id,cohort,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
thomson2023_cohort_t240m_vocact,derivation_component_result_ids,,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
thomson2023_cohort_t240m_vocact,employment_selection_status,none,extraction_cohorts,,,,,1,stage-g-merge,,,,,,
thomson2023_cohort_t240m_vocact,diagnosis_group,smi_mixed,extraction_cohorts,,,,,2,stage-g-merge,,,,,,
thomson2023_cohort_t240m_vocact,perc_qualifying_diagnosis,70,extraction_cohorts,,,,,2,stage-g-merge,,,,,,
thomson2023_cohort_t240m_vocact,design,prospective_cohort,extraction_cohorts,,,,,1,stage-g-merge,,,,,,
thomson2023_cohort_t240m_vocact,arm_type,cohort,extraction_arms,,,,,2,stage-g-merge,,,,,,
thomson2023_cohort_t240m_vocact,analysis_selection_status,none,extraction_arms,,,,,2,stage-g-merge,,,,,,
thomson2023_cohort_t240m_vocact,employment_targeted_intervention,not_applicable,extraction_arms,,,,,2,stage-g-merge,,,,,,
darjee2017_sz_t120m_paidcomp,outcome_construct,paid_competitive,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
darjee2017_sz_t120m_paidcomp,ascertainment,point_prevalence,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
darjee2017_sz_t120m_paidcomp,ascertainment_window_months,,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
darjee2017_sz_t120m_paidcomp,n_employed,0,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
darjee2017_sz_t120m_paidcomp,n_outcome_observed,,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
darjee2017_sz_t120m_paidcomp,denominator_basis,unclear,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
darjee2017_sz_t120m_paidcomp,followup_months,120,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
darjee2017_sz_t120m_paidcomp,followup_basis,since_baseline,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
darjee2017_sz_t120m_paidcomp,result_role,reported,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
darjee2017_sz_t120m_paidcomp,conflict_status,none,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
darjee2017_sz_t120m_paidcomp,arm_id,sz,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
darjee2017_sz_t120m_paidcomp,derivation_component_result_ids,,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
darjee2017_sz_t120m_paidcomp,employment_selection_status,none,extraction_cohorts,,,,,1,stage-g-merge,,,,,,
darjee2017_sz_t120m_paidcomp,diagnosis_group,smi_mixed,extraction_cohorts,,,,,2,stage-g-merge,,,,,,
darjee2017_sz_t120m_paidcomp,perc_qualifying_diagnosis,70,extraction_cohorts,,,,,2,stage-g-merge,,,,,,
darjee2017_sz_t120m_paidcomp,design,prospective_cohort,extraction_cohorts,,,,,1,stage-g-merge,,,,,,
darjee2017_sz_t120m_paidcomp,arm_type,subgroup,extraction_arms,,,,,2,stage-g-merge,,,,,,
darjee2017_sz_t120m_paidcomp,analysis_selection_status,none,extraction_arms,,,,,2,stage-g-merge,,,,,,
darjee2017_sz_t120m_paidcomp,employment_targeted_intervention,,extraction_arms,,,,,2,stage-g-merge,,,,,,
darjee2017_sz_t120m_paidsupp,outcome_construct,unclear,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
darjee2017_sz_t120m_paidsupp,ascertainment,point_prevalence,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
darjee2017_sz_t120m_paidsupp,ascertainment_window_months,,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
darjee2017_sz_t120m_paidsupp,n_employed,1,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
darjee2017_sz_t120m_paidsupp,n_outcome_observed,,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
darjee2017_sz_t120m_paidsupp,denominator_basis,unclear,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
darjee2017_sz_t120m_paidsupp,followup_months,120,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
darjee2017_sz_t120m_paidsupp,followup_basis,since_baseline,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
darjee2017_sz_t120m_paidsupp,result_role,reported,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
darjee2017_sz_t120m_paidsupp,conflict_status,none,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
darjee2017_sz_t120m_paidsupp,arm_id,sz,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
darjee2017_sz_t120m_paidsupp,derivation_component_result_ids,,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
darjee2017_sz_t120m_paidsupp,employment_selection_status,none,extraction_cohorts,,,,,1,stage-g-merge,,,,,,
darjee2017_sz_t120m_paidsupp,diagnosis_group,smi_mixed,extraction_cohorts,,,,,2,stage-g-merge,,,,,,
darjee2017_sz_t120m_paidsupp,perc_qualifying_diagnosis,70,extraction_cohorts,,,,,2,stage-g-merge,,,,,,
darjee2017_sz_t120m_paidsupp,design,prospective_cohort,extraction_cohorts,,,,,1,stage-g-merge,,,,,,
darjee2017_sz_t120m_paidsupp,arm_type,subgroup,extraction_arms,,,,,2,stage-g-merge,,,,,,
darjee2017_sz_t120m_paidsupp,analysis_selection_status,none,extraction_arms,,,,,2,stage-g-merge,,,,,,
darjee2017_sz_t120m_paidsupp,employment_targeted_intervention,,extraction_arms,,,,,2,stage-g-merge,,,,,,
darjee2017_sz_t120m_paidcomp_ever,outcome_construct,paid_competitive,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
darjee2017_sz_t120m_paidcomp_ever,ascertainment,any_time_during_followup,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
darjee2017_sz_t120m_paidcomp_ever,ascertainment_window_months,,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
darjee2017_sz_t120m_paidcomp_ever,n_employed,2,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
darjee2017_sz_t120m_paidcomp_ever,n_outcome_observed,,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
darjee2017_sz_t120m_paidcomp_ever,denominator_basis,unclear,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
darjee2017_sz_t120m_paidcomp_ever,followup_months,120,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
darjee2017_sz_t120m_paidcomp_ever,followup_basis,since_baseline,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
darjee2017_sz_t120m_paidcomp_ever,result_role,reported,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
darjee2017_sz_t120m_paidcomp_ever,conflict_status,none,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
darjee2017_sz_t120m_paidcomp_ever,arm_id,sz,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
darjee2017_sz_t120m_paidcomp_ever,derivation_component_result_ids,,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
darjee2017_sz_t120m_paidcomp_ever,employment_selection_status,none,extraction_cohorts,,,,,1,stage-g-merge,,,,,,
darjee2017_sz_t120m_paidcomp_ever,diagnosis_group,smi_mixed,extraction_cohorts,,,,,2,stage-g-merge,,,,,,
darjee2017_sz_t120m_paidcomp_ever,perc_qualifying_diagnosis,70,extraction_cohorts,,,,,2,stage-g-merge,,,,,,
darjee2017_sz_t120m_paidcomp_ever,design,prospective_cohort,extraction_cohorts,,,,,1,stage-g-merge,,,,,,
darjee2017_sz_t120m_paidcomp_ever,arm_type,subgroup,extraction_arms,,,,,2,stage-g-merge,,,,,,
darjee2017_sz_t120m_paidcomp_ever,analysis_selection_status,none,extraction_arms,,,,,2,stage-g-merge,,,,,,
darjee2017_sz_t120m_paidcomp_ever,employment_targeted_intervention,,extraction_arms,,,,,2,stage-g-merge,,,,,,
darjee2017_sz_t120m_paidsupp_ever,outcome_construct,unclear,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
darjee2017_sz_t120m_paidsupp_ever,ascertainment,any_time_during_followup,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
darjee2017_sz_t120m_paidsupp_ever,ascertainment_window_months,,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
darjee2017_sz_t120m_paidsupp_ever,n_employed,10,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
darjee2017_sz_t120m_paidsupp_ever,n_outcome_observed,,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
darjee2017_sz_t120m_paidsupp_ever,denominator_basis,unclear,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
darjee2017_sz_t120m_paidsupp_ever,followup_months,120,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
darjee2017_sz_t120m_paidsupp_ever,followup_basis,since_baseline,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
darjee2017_sz_t120m_paidsupp_ever,result_role,reported,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
darjee2017_sz_t120m_paidsupp_ever,conflict_status,none,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
darjee2017_sz_t120m_paidsupp_ever,arm_id,sz,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
darjee2017_sz_t120m_paidsupp_ever,derivation_component_result_ids,,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
darjee2017_sz_t120m_paidsupp_ever,employment_selection_status,none,extraction_cohorts,,,,,1,stage-g-merge,,,,,,
darjee2017_sz_t120m_paidsupp_ever,diagnosis_group,smi_mixed,extraction_cohorts,,,,,2,stage-g-merge,,,,,,
darjee2017_sz_t120m_paidsupp_ever,perc_qualifying_diagnosis,70,extraction_cohorts,,,,,2,stage-g-merge,,,,,,
darjee2017_sz_t120m_paidsupp_ever,design,prospective_cohort,extraction_cohorts,,,,,1,stage-g-merge,,,,,,
darjee2017_sz_t120m_paidsupp_ever,arm_type,subgroup,extraction_arms,,,,,2,stage-g-merge,,,,,,
darjee2017_sz_t120m_paidsupp_ever,analysis_selection_status,none,extraction_arms,,,,,2,stage-g-merge,,,,,,
darjee2017_sz_t120m_paidsupp_ever,employment_targeted_intervention,,extraction_arms,,,,,2,stage-g-merge,,,,,,
fowler2019_tau_t24m_paidany,outcome_construct,paid_any,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
fowler2019_tau_t24m_paidany,ascertainment,period_prevalence,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
fowler2019_tau_t24m_paidany,ascertainment_window_months,12,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
fowler2019_tau_t24m_paidany,n_employed,6,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
fowler2019_tau_t24m_paidany,n_outcome_observed,37,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
fowler2019_tau_t24m_paidany,denominator_basis,outcome_observed,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
fowler2019_tau_t24m_paidany,followup_months,24,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
fowler2019_tau_t24m_paidany,followup_basis,since_baseline,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
fowler2019_tau_t24m_paidany,result_role,reported,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
fowler2019_tau_t24m_paidany,conflict_status,none,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
fowler2019_tau_t24m_paidany,arm_id,tau,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
fowler2019_tau_t24m_paidany,derivation_component_result_ids,,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
fowler2019_tau_t24m_paidany,employment_selection_status,selected,extraction_cohorts,,,,,1,stage-g-merge,,,,,,
fowler2019_tau_t24m_paidany,diagnosis_group,psychosis_mixed,extraction_cohorts,,,,,2,stage-g-merge,,,,,,
fowler2019_tau_t24m_paidany,perc_qualifying_diagnosis,100,extraction_cohorts,,,,,2,stage-g-merge,,,,,,
fowler2019_tau_t24m_paidany,design,rct,extraction_cohorts,,,,,1,stage-g-merge,,,,,,
fowler2019_tau_t24m_paidany,arm_type,control_tau,extraction_arms,,,,,2,stage-g-merge,,,,,,
fowler2019_tau_t24m_paidany,analysis_selection_status,none,extraction_arms,,,,,2,stage-g-merge,,,,,,
fowler2019_tau_t24m_paidany,employment_targeted_intervention,,extraction_arms,,,,,2,stage-g-merge,,,,,,
fowler2019_srt_t24m_paidany,outcome_construct,paid_any,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
fowler2019_srt_t24m_paidany,ascertainment,period_prevalence,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
fowler2019_srt_t24m_paidany,ascertainment_window_months,12,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
fowler2019_srt_t24m_paidany,n_employed,9,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
fowler2019_srt_t24m_paidany,n_outcome_observed,29,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
fowler2019_srt_t24m_paidany,denominator_basis,outcome_observed,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
fowler2019_srt_t24m_paidany,followup_months,24,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
fowler2019_srt_t24m_paidany,followup_basis,since_baseline,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
fowler2019_srt_t24m_paidany,result_role,reported,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
fowler2019_srt_t24m_paidany,conflict_status,none,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
fowler2019_srt_t24m_paidany,arm_id,srt,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
fowler2019_srt_t24m_paidany,derivation_component_result_ids,,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
fowler2019_srt_t24m_paidany,employment_selection_status,selected,extraction_cohorts,,,,,1,stage-g-merge,,,,,,
fowler2019_srt_t24m_paidany,diagnosis_group,psychosis_mixed,extraction_cohorts,,,,,2,stage-g-merge,,,,,,
fowler2019_srt_t24m_paidany,perc_qualifying_diagnosis,100,extraction_cohorts,,,,,2,stage-g-merge,,,,,,
fowler2019_srt_t24m_paidany,design,rct,extraction_cohorts,,,,,1,stage-g-merge,,,,,,
fowler2019_srt_t24m_paidany,arm_type,intervention,extraction_arms,,,,,2,stage-g-merge,,,,,,
fowler2019_srt_t24m_paidany,analysis_selection_status,none,extraction_arms,,,,,2,stage-g-merge,,,,,,
fowler2019_srt_t24m_paidany,employment_targeted_intervention,,extraction_arms,,,,,2,stage-g-merge,,,,,,
fowler2019_tau_nonaff_t24m_paidany,outcome_construct,paid_any,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
fowler2019_tau_nonaff_t24m_paidany,ascertainment,period_prevalence,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
fowler2019_tau_nonaff_t24m_paidany,ascertainment_window_months,12,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
fowler2019_tau_nonaff_t24m_paidany,n_employed,0,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
fowler2019_tau_nonaff_t24m_paidany,n_outcome_observed,24,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
fowler2019_tau_nonaff_t24m_paidany,denominator_basis,outcome_observed,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
fowler2019_tau_nonaff_t24m_paidany,followup_months,24,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
fowler2019_tau_nonaff_t24m_paidany,followup_basis,since_baseline,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
fowler2019_tau_nonaff_t24m_paidany,result_role,reported,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
fowler2019_tau_nonaff_t24m_paidany,conflict_status,none,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
fowler2019_tau_nonaff_t24m_paidany,arm_id,tau_nonaff,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
fowler2019_tau_nonaff_t24m_paidany,derivation_component_result_ids,,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
fowler2019_tau_nonaff_t24m_paidany,employment_selection_status,selected,extraction_cohorts,,,,,1,stage-g-merge,,,,,,
fowler2019_tau_nonaff_t24m_paidany,diagnosis_group,psychosis_mixed,extraction_cohorts,,,,,2,stage-g-merge,,,,,,
fowler2019_tau_nonaff_t24m_paidany,perc_qualifying_diagnosis,100,extraction_cohorts,,,,,2,stage-g-merge,,,,,,
fowler2019_tau_nonaff_t24m_paidany,design,rct,extraction_cohorts,,,,,1,stage-g-merge,,,,,,
fowler2019_tau_nonaff_t24m_paidany,arm_type,subgroup,extraction_arms,,,,,2,stage-g-merge,,,,,,
fowler2019_tau_nonaff_t24m_paidany,analysis_selection_status,none,extraction_arms,,,,,2,stage-g-merge,,,,,,
fowler2019_tau_nonaff_t24m_paidany,employment_targeted_intervention,,extraction_arms,,,,,2,stage-g-merge,,,,,,
fowler2019_srt_nonaff_t24m_paidany,outcome_construct,paid_any,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
fowler2019_srt_nonaff_t24m_paidany,ascertainment,period_prevalence,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
fowler2019_srt_nonaff_t24m_paidany,ascertainment_window_months,12,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
fowler2019_srt_nonaff_t24m_paidany,n_employed,5,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
fowler2019_srt_nonaff_t24m_paidany,n_outcome_observed,20,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
fowler2019_srt_nonaff_t24m_paidany,denominator_basis,outcome_observed,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
fowler2019_srt_nonaff_t24m_paidany,followup_months,24,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
fowler2019_srt_nonaff_t24m_paidany,followup_basis,since_baseline,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
fowler2019_srt_nonaff_t24m_paidany,result_role,reported,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
fowler2019_srt_nonaff_t24m_paidany,conflict_status,none,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
fowler2019_srt_nonaff_t24m_paidany,arm_id,srt_nonaff,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
fowler2019_srt_nonaff_t24m_paidany,derivation_component_result_ids,,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
fowler2019_srt_nonaff_t24m_paidany,employment_selection_status,selected,extraction_cohorts,,,,,1,stage-g-merge,,,,,,
fowler2019_srt_nonaff_t24m_paidany,diagnosis_group,psychosis_mixed,extraction_cohorts,,,,,2,stage-g-merge,,,,,,
fowler2019_srt_nonaff_t24m_paidany,perc_qualifying_diagnosis,100,extraction_cohorts,,,,,2,stage-g-merge,,,,,,
fowler2019_srt_nonaff_t24m_paidany,design,rct,extraction_cohorts,,,,,1,stage-g-merge,,,,,,
fowler2019_srt_nonaff_t24m_paidany,arm_type,subgroup,extraction_arms,,,,,2,stage-g-merge,,,,,,
fowler2019_srt_nonaff_t24m_paidany,analysis_selection_status,none,extraction_arms,,,,,2,stage-g-merge,,,,,,
fowler2019_srt_nonaff_t24m_paidany,employment_targeted_intervention,,extraction_arms,,,,,2,stage-g-merge,,,,,,
fowler2019_tau_aff_t24m_paidany,outcome_construct,paid_any,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
fowler2019_tau_aff_t24m_paidany,ascertainment,period_prevalence,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
fowler2019_tau_aff_t24m_paidany,ascertainment_window_months,12,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
fowler2019_tau_aff_t24m_paidany,n_employed,6,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
fowler2019_tau_aff_t24m_paidany,n_outcome_observed,13,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
fowler2019_tau_aff_t24m_paidany,denominator_basis,outcome_observed,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
fowler2019_tau_aff_t24m_paidany,followup_months,24,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
fowler2019_tau_aff_t24m_paidany,followup_basis,since_baseline,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
fowler2019_tau_aff_t24m_paidany,result_role,reported,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
fowler2019_tau_aff_t24m_paidany,conflict_status,none,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
fowler2019_tau_aff_t24m_paidany,arm_id,tau_aff,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
fowler2019_tau_aff_t24m_paidany,derivation_component_result_ids,,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
fowler2019_tau_aff_t24m_paidany,employment_selection_status,selected,extraction_cohorts,,,,,1,stage-g-merge,,,,,,
fowler2019_tau_aff_t24m_paidany,diagnosis_group,psychosis_mixed,extraction_cohorts,,,,,2,stage-g-merge,,,,,,
fowler2019_tau_aff_t24m_paidany,perc_qualifying_diagnosis,100,extraction_cohorts,,,,,2,stage-g-merge,,,,,,
fowler2019_tau_aff_t24m_paidany,design,rct,extraction_cohorts,,,,,1,stage-g-merge,,,,,,
fowler2019_tau_aff_t24m_paidany,arm_type,subgroup,extraction_arms,,,,,2,stage-g-merge,,,,,,
fowler2019_tau_aff_t24m_paidany,analysis_selection_status,none,extraction_arms,,,,,2,stage-g-merge,,,,,,
fowler2019_tau_aff_t24m_paidany,employment_targeted_intervention,,extraction_arms,,,,,2,stage-g-merge,,,,,,
fowler2019_srt_aff_t24m_paidany,outcome_construct,paid_any,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
fowler2019_srt_aff_t24m_paidany,ascertainment,period_prevalence,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
fowler2019_srt_aff_t24m_paidany,ascertainment_window_months,12,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
fowler2019_srt_aff_t24m_paidany,n_employed,4,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
fowler2019_srt_aff_t24m_paidany,n_outcome_observed,9,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
fowler2019_srt_aff_t24m_paidany,denominator_basis,outcome_observed,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
fowler2019_srt_aff_t24m_paidany,followup_months,24,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
fowler2019_srt_aff_t24m_paidany,followup_basis,since_baseline,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
fowler2019_srt_aff_t24m_paidany,result_role,reported,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
fowler2019_srt_aff_t24m_paidany,conflict_status,none,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
fowler2019_srt_aff_t24m_paidany,arm_id,srt_aff,extraction_outcomes,,,,,2,stage-g-merge,,,,,,
